Code type,Year,recipient_name,Reporting Organisation Narrative,disbursed
Reproductive health care,2020.0,Congo (the Democratic Republic of the),Options Consultancy Services,0.2330740413045
Reproductive health care,2020.0,Congo (the Democratic Republic of the),Sweden,5.902007142686516
Reproductive health care,2020.0,Congo (the Democratic Republic of the),Swiss Agency for Development and Cooperation (SDC),0.9269497571199999
Reproductive health care,2020.0,Congo (the Democratic Republic of the),UNICEF,4.10708902
Reproductive health care,2020.0,Congo (the Democratic Republic of the),U.S. Agency for International Development,23.78715978
Reproductive health care,2020.0,Congo (the Democratic Republic of the),World Bank,1.3671232800000004
Reproductive health care,2020.0,Congo (the Democratic Republic of the),World Health Organization,0.7261503269999999
Reproductive health care,2020.0,Cook Islands (the),New Zealand Ministry of Foreign Affairs and Trade,0.028163849999999997
Reproductive health care,2020.0,Cook Islands (the),World Health Organization,0.014500646
Reproductive health care,2020.0,Costa Rica,European Commission - International Partnerships,0.1725316767
Reproductive health care,2020.0,CÃ´te d'Ivoire,Bill and Melinda Gates Foundation,0.2408
Reproductive health care,2020.0,CÃ´te d'Ivoire,European Commission - International Partnerships,0.10867540135499999
Reproductive health care,2020.0,CÃ´te d'Ivoire,"Foreign Affairs, Trade and Development Canada (DFATD)",0.24991297562246403
Reproductive health care,2020.0,CÃ´te d'Ivoire,Mannion Daniels Ltd,0.10112820738345
Reproductive health care,2020.0,CÃ´te d'Ivoire,MSI Reproductive Choices,0.37133164054499995
Reproductive health care,2020.0,CÃ´te d'Ivoire,UNICEF,1.795197575
Reproductive health care,2020.0,CÃ´te d'Ivoire,World Health Organization,0.211040371
Reproductive health care,2020.0,Croatia,UNICEF,0.1916235
Reproductive health care,2020.0,Croatia,World Health Organization,0.002297107
Reproductive health care,2020.0,Cuba,UNICEF,0.062647917
Reproductive health care,2020.0,Czechia,World Health Organization,0.002667547
Reproductive health care,2020.0,"Developing countries, unspecified",Bill and Melinda Gates Foundation,59.4853673706
Reproductive health care,2020.0,"Developing countries, unspecified",DFAT / Irish Aid,3.92175
Reproductive health care,2020.0,"Developing countries, unspecified",Directorate-general Development Cooperation and Humanitarian Aid,0.15219017259599998
Reproductive health care,2020.0,"Developing countries, unspecified","Foreign Affairs, Trade and Development Canada (DFATD)",0.10303107863412753
Reproductive health care,2020.0,"Developing countries, unspecified","Foreign, Commonwealth and Development Office",5.31894509605
Reproductive health care,2020.0,"Developing countries, unspecified",International Development Research Centre,4.547473508864641e-19
Reproductive health care,2020.0,"Developing countries, unspecified",Ministry for Foreign Affairs of Finland,4.089825
Reproductive health care,2020.0,"Developing countries, unspecified","Ministry of Foreign Affairs, Denmark",1.885748969511
Reproductive health care,2020.0,"Developing countries, unspecified",Ministry of Foreign Affairs of the Netherlands,128.48180997959997
Reproductive health care,2020.0,"Developing countries, unspecified",MSI Reproductive Choices,2.9960808483000005
Reproductive health care,2020.0,"Developing countries, unspecified",New Zealand Ministry of Foreign Affairs and Trade,1.73875
Reproductive health care,2020.0,"Developing countries, unspecified",Norad - Norwegian Agency for Development Cooperation,16.4422098652
Reproductive health care,2020.0,"Developing countries, unspecified",Sweden,18.5565883242668
Reproductive health care,2020.0,"Developing countries, unspecified",Swiss Agency for Development and Cooperation (SDC),1.73728226736
Reproductive health care,2020.0,"Developing countries, unspecified",U.S. Agency for International Development,97.70576498000004
Reproductive health care,2020.0,Djibouti,UNICEF,0.11440465399999998
Reproductive health care,2020.0,Djibouti,World Health Organization,0.039861069000000006
Reproductive health care,2020.0,Dominican Republic (the),UNICEF,0.141946623
Reproductive health care,2020.0,"Eastern Africa, regional",Norad - Norwegian Agency for Development Cooperation,0.1740826304
Reproductive health care,2020.0,"Eastern Africa, regional",Sweden,0.00017155064768659999
Reproductive health care,2020.0,Ecuador,Flemish Interuniversity Council for University Development Cooperation (VLIR-UOS),
Reproductive health care,2020.0,Ecuador,"Foreign Affairs, Trade and Development Canada (DFATD)",0.13797470021888006
Reproductive health care,2020.0,Ecuador,UNICEF,0.000737748
Reproductive health care,2020.0,Egypt,Norad - Norwegian Agency for Development Cooperation,2.5991
Reproductive health care,2020.0,Egypt,Sweden,0.2747103597294158
Reproductive health care,2020.0,Egypt,UNICEF,0.623859844
Reproductive health care,2020.0,Egypt,U.S. Agency for International Development,0.46157474
Reproductive health care,2020.0,Egypt,World Health Organization,0.2865119489999997
Reproductive health care,2020.0,El Salvador,AECID Spanish Agency for International Development Cooperation,0.4762125
Reproductive health care,2020.0,El Salvador,"Foreign Affairs, Trade and Development Canada (DFATD)",0.379888280548224
Reproductive health care,2020.0,El Salvador,UNICEF,0.164990427
Reproductive health care,2020.0,Equatorial Guinea,UNICEF,0.00079587
Reproductive health care,2020.0,Equatorial Guinea,World Health Organization,0.11203377999999996
Reproductive health care,2020.0,Eritrea,Sweden,0.1743024246175228
Reproductive health care,2020.0,Eritrea,World Health Organization,0.029621890999999987
Reproductive health care,2020.0,Estonia,World Health Organization,0.007123622000000001
Reproductive health care,2020.0,Eswatini,Norad - Norwegian Agency for Development Cooperation,0.0403350458
Reproductive health care,2020.0,Eswatini,UNICEF,0.3394022149999999
Reproductive health care,2020.0,Eswatini,World Bank,0.015
Reproductive health care,2020.0,Eswatini,World Health Organization,0.13243323999999998
Reproductive health care,2020.0,Ethiopia,AECID Spanish Agency for International Development Cooperation,0.3641625
Reproductive health care,2020.0,Ethiopia,AICS - Italian Agency for Cooperation and Development,0.7727681981712
Reproductive health care,2020.0,Ethiopia,Amref Flying Doctors,0.12819420229
Reproductive health care,2020.0,Ethiopia,Bill and Melinda Gates Foundation,8.1796730734
Reproductive health care,2020.0,Ethiopia,Bundesministerium fÃ¼r wirtschaftliche Zusammenarbeit und Entwicklung (BMZ),0.27888804019999996
Reproductive health care,2020.0,Ethiopia,CARE International UK,0.257214557
Reproductive health care,2020.0,Ethiopia,CHOICE for Youth and Sexuality,0.08236285211000001
Reproductive health care,2020.0,Ethiopia,Cordaid,0.25754469972
Reproductive health care,2020.0,Ethiopia,dance4life,0.0085168476675
Reproductive health care,2020.0,Ethiopia,DFAT / Irish Aid,0.006050700000000001
Reproductive health care,2020.0,Ethiopia,Ethiopiaid,0.06013500000000001
Reproductive health care,2020.0,Ethiopia,European Commission - International Partnerships,0.829475011305
Reproductive health care,2020.0,Ethiopia,Family Guidance Association Of Ethiopia,2.60064817584
Reproductive health care,2020.0,Ethiopia,"Foreign Affairs, Trade and Development Canada (DFATD)",1.2105633455583542
Reproductive health care,2020.0,Ethiopia,"Foreign, Commonwealth and Development Office",16.3662835045
Reproductive health care,2020.0,Ethiopia,International Development Research Centre,-2.91038304567337e-17
Reproductive health care,2020.0,Ethiopia,International Planned Parenthood Federation,0.0752090027245425
Reproductive health care,2020.0,Ethiopia,Invest International,1.9466567428
Reproductive health care,2020.0,Ethiopia,Ministry for Foreign Affairs of Finland,0.3648829815
Reproductive health care,2020.0,Ethiopia,Ministry of Foreign Affairs of the Netherlands,9.6495151368
Reproductive health care,2020.0,Ethiopia,MSI Reproductive Choices,12.55344738189
Reproductive health care,2020.0,Ethiopia,Norad - Norwegian Agency for Development Cooperation,0.0296681182
Reproductive health care,2020.0,Ethiopia,Nuffic,0.5613705
Reproductive health care,2020.0,Ethiopia,Plan International Netherlands,0.07791718703999999
Reproductive health care,2020.0,Ethiopia,Royal Tropical Institute,0.0684774244
Reproductive health care,2020.0,Ethiopia,Save The Children International,0.8229919749000002
Reproductive health care,2020.0,Ethiopia,Sweden,1.918749578162155
Reproductive health care,2020.0,Ethiopia,Swiss Agency for Development and Cooperation (SDC),0.043296204799999995
Reproductive health care,2020.0,Ethiopia,UNICEF,7.139845971999999
Reproductive health care,2020.0,Ethiopia,U.S. Agency for International Development,32.03352539
Reproductive health care,2020.0,Ethiopia,World Health Organization,0.4543255649999997
Reproductive health care,2020.0,"Europe, regional",Bill and Melinda Gates Foundation,0.291869745
Reproductive health care,2020.0,"Europe, regional","Foreign Affairs, Trade and Development Canada (DFATD)",0.581568
Reproductive health care,2020.0,"Far East Asia, regional",Bill and Melinda Gates Foundation,0.13239563000000001
Reproductive health care,2020.0,Fiji,Australian Aid,0.0705693279726
Reproductive health care,2020.0,Fiji,New Zealand Ministry of Foreign Affairs and Trade,0.0281892
Reproductive health care,2020.0,Fiji,UNICEF,0.9367296420000002
Reproductive health care,2020.0,Fiji,World Health Organization,0.007233259999999999
Reproductive health care,2020.0,Gabon,European Commission - International Partnerships,0.096363
Reproductive health care,2020.0,Gabon,UNICEF,0.006106846000000001
Reproductive health care,2020.0,Gabon,World Health Organization,0.11170582499999998
Reproductive health care,2020.0,Gambia (the),Mannion Daniels Ltd,0.05203684457595
Reproductive health care,2020.0,Gambia (the),UNICEF,0.0015226900000000002
Reproductive health care,2020.0,Gambia (the),World Health Organization,0.011068350000000001
Reproductive health care,2020.0,Georgia,AFEW International,0.0363171978
Reproductive health care,2020.0,Georgia,Sweden,0.0887315625916154
Reproductive health care,2020.0,Georgia,UNICEF,0.7313424009999999
Reproductive health care,2020.0,Georgia,World Health Organization,0.07959581400000003
Reproductive health care,2020.0,Ghana,Bill and Melinda Gates Foundation,2.25033516
Reproductive health care,2020.0,Ghana,dance4life,0.010451138805000001
Reproductive health care,2020.0,Ghana,"Foreign Affairs, Trade and Development Canada (DFATD)",0.5194712806193335
Reproductive health care,2020.0,Ghana,International Planned Parenthood Federation,0.10504498212912
Reproductive health care,2020.0,Ghana,Invest International,0.3080293216
Reproductive health care,2020.0,Ghana,Ministry of Foreign Affairs of the Netherlands,0.05358969
Reproductive health care,2020.0,Ghana,Stichting Simavi,
Reproductive health care,2020.0,Ghana,Sweden,0.15604431187986587
Reproductive health care,2020.0,Ghana,UNICEF,1.1317687379999999
Reproductive health care,2020.0,Ghana,U.S. Agency for International Development,4.3908946900000005
Reproductive health care,2020.0,Ghana,World Bank,14.2448322
Reproductive health care,2020.0,Ghana,World Health Organization,0.5903101349999998
Reproductive health care,2020.0,Greece,World Health Organization,0.11665861400000001
Reproductive health care,2020.0,Guatemala,"Foreign Affairs, Trade and Development Canada (DFATD)",0.6193934822043886
Reproductive health care,2020.0,Guatemala,Sweden,3.518029903254178
Reproductive health care,2020.0,Guatemala,UNICEF,0.21459898800000002
Reproductive health care,2020.0,Guatemala,U.S. Agency for International Development,1.1641811100000001
Reproductive health care,2020.0,Guinea,Directorate-general Development Cooperation and Humanitarian Aid,0.5552222367999999
Reproductive health care,2020.0,Guinea,Memisa Belgique asbl,0.037800647919
Reproductive health care,2020.0,Guinea,UNICEF,1.8543460390000002
Reproductive health care,2020.0,Guinea,U.S. Agency for International Development,2.99742606
Reproductive health care,2020.0,Guinea,World Health Organization,0.21976553
Reproductive health care,2020.0,Guinea-Bissau,UNICEF,0.093915983
Reproductive health care,2020.0,Guinea-Bissau,World Bank,0.07276646
Reproductive health care,2020.0,Guinea-Bissau,World Health Organization,0.119791181
Reproductive health care,2020.0,Guyana,"Foreign Affairs, Trade and Development Canada (DFATD)",0.05521310021888001
Reproductive health care,2020.0,Haiti,"Foreign Affairs, Trade and Development Canada (DFATD)",2.7789124179009432
Reproductive health care,2020.0,Haiti,UNICEF,1.0611141040000005
Reproductive health care,2020.0,Haiti,U.S. Agency for International Development,17.008674120000002
Reproductive health care,2020.0,Haiti,World Bank,0.88
Reproductive health care,2020.0,Honduras,European Commission - International Partnerships,1.68075
Reproductive health care,2020.0,Honduras,"Foreign Affairs, Trade and Development Canada (DFATD)",0.7066521769051713
Reproductive health care,2020.0,Honduras,Norad - Norwegian Agency for Development Cooperation,0.2123557604
Reproductive health care,2020.0,Honduras,UNICEF,0.44163758399999997
Reproductive health care,2020.0,Hungary,World Health Organization,0.001437316
Reproductive health care,2020.0,India,Bill and Melinda Gates Foundation,14.502759662600003
